customer_id,first_name,last_name,email,country_code,state_province,kyc_status,risk_tier,credit_score,annual_income,account_balance,account_created_at,account_tier,has_crypto_wallet,is_pep
C95180,Ashley,Torres,ashley.torres156@outlook.com,FR,N/A,Pending,Medium,816,300088,53413.56,2021-04-10,Gold,0,0
C58944,John,Torres,john.torres52@proton.me,US,NY,Under Review,Medium,744,245881,65665.59,2022-12-03,Gold,0,0
C67422,Sofia,Smith,sofia.smith162@fintechmail.io,US,NJ,Verified,Low,611,107599,4292.15,2020-01-06,Silver,0,0
C77839,Emma,Young,emma.young711@icloud.com,SG,N/A,Verified,Critical,515,44978,9763.46,2022-04-18,Platinum,0,0
C69177,Nancy,Torres,nancy.torres43@outlook.com,CA,N/A,Verified,Low,740,256687,74083.52,2023-03-06,Gold,1,0
C25860,Daniel,Taylor,daniel.taylor541@outlook.com,SG,N/A,Rejected,Critical,658,186518,66500.75,2019-08-04,Standard,0,0
C42493,David,Flores,david.flores788@outlook.com,US,MI,Under Review,Critical,560,26734,9250.89,2024-04-01,Standard,0,0
C39451,Michael,Wright,michael.wright304@yahoo.com,IN,N/A,Verified,High,441,213844,52490.33,2021-05-14,Silver,0,0
C18392,Ashley,Smith,ashley.smith725@gmail.com,US,MA,Under Review,Medium,791,48632,58994.3,2019-11-28,VIP,1,0
C54313,Jennifer,Moore,jennifer.moore467@yahoo.com,US,NJ,Rejected,Medium,735,154329,11207.14,2023-01-23,Standard,0,0
C12757,Wei,Dubois,wei.dubois693@proton.me,US,CA,Rejected,Critical,461,156270,8915.53,2024-09-18,Silver,0,0
C87110,Donna,Silva,donna.silva956@fintechmail.io,US,VA,Pending,High,360,24169,69701.11,2024-04-14,Platinum,0,0
C82603,Christopher,Brown,christopher.brown112@fintechmail.io,CA,N/A,Under Review,Medium,842,57854,35665.88,2024-02-12,Gold,0,0
C40161,Charles,Young,charles.young183@outlook.com,IN,N/A,Rejected,High,505,201824,9542.85,2019-07-19,Gold,1,0
C87128,Robert,Gonzalez,robert.gonzalez869@fintechmail.io,SG,N/A,Verified,Medium,807,184253,72123.26,2020-08-10,VIP,1,0
C38864,Mateo,Tanaka,mateo.tanaka953@yahoo.com,FR,N/A,Pending,High,525,83790,63012.45,2022-01-23,Platinum,1,0
C10942,Michelle,Tanaka,michelle.tanaka905@outlook.com,GB,N/A,Verified,Medium,738,141657,60461.81,2020-11-11,Standard,0,0
C19305,Mary,Chen,mary.chen678@yahoo.com,DE,N/A,Verified,Low,368,66759,37848.07,2020-04-08,Gold,0,0
C92719,Priya,Johnson,priya.johnson839@outlook.com,AU,N/A,Verified,Critical,561,281181,38588.04,2021-03-28,Silver,1,0
C17716,Jessica,Muller,jessica.muller413@fintechmail.io,SG,N/A,Pending,Low,695,153720,8434.62,2022-05-05,Gold,0,0
C40007,Sarah,Tanaka,sarah.tanaka78@fintechmail.io,US,MI,Rejected,Medium,640,185949,38588.47,2023-04-10,Standard,0,0
C18834,Wei,Clark,wei.clark299@gmail.com,US,TX,Under Review,Low,657,276720,11517.37,2020-02-03,Platinum,1,0
C14117,Paul,Harris,paul.harris304@icloud.com,US,VA,Verified,Medium,482,304344,60315.53,2023-12-02,Silver,1,0
C53309,Wei,Flores,wei.flores474@gmail.com,SG,N/A,Under Review,Medium,823,297882,62984.39,2021-11-02,Standard,0,0
C19287,Robert,Clark,robert.clark849@fintechmail.io,GB,N/A,Verified,Critical,634,41802,26582.2,2021-07-01,VIP,1,0
C77391,Thomas,Torres,thomas.torres450@gmail.com,DE,N/A,Rejected,Low,622,23266,29934.44,2020-01-14,Silver,0,0
C41195,Betty,Martin,betty.martin750@fintechmail.io,US,NJ,Verified,Low,450,300996,66377.0,2021-01-25,Platinum,0,0
C46500,Carlos,Perez,carlos.perez400@proton.me,AU,N/A,Verified,Medium,592,241704,34621.38,2021-04-23,VIP,1,0
C97684,Aarav,Silva,aarav.silva130@fintechmail.io,GB,N/A,Pending,Critical,663,191487,37025.4,2022-11-21,Gold,1,0
C73624,Liam,Jones,liam.jones817@icloud.com,GB,N/A,Pending,Low,520,260864,22273.18,2022-09-13,Silver,1,0
C38080,Linda,Miller,linda.miller191@gmail.com,DE,N/A,Pending,Low,427,163912,13693.55,2020-03-25,Platinum,0,0
C80678,Wei,Hill,wei.hill69@gmail.com,AU,N/A,Rejected,Low,587,163647,23408.69,2021-02-14,Gold,0,0
C27342,Amara,Dubois,amara.dubois815@outlook.com,AU,N/A,Verified,Medium,745,125639,53459.98,2022-06-03,Gold,0,0
C84847,John,Perez,john.perez907@outlook.com,IN,N/A,Verified,Low,427,63962,18362.26,2020-07-25,Standard,1,0
C85525,Aarav,Rossi,aarav.rossi980@proton.me,US,PA,Verified,Critical,734,139954,57298.32,2024-01-16,Silver,0,0
C71953,Wei,Tanaka,wei.tanaka478@proton.me,IN,N/A,Rejected,Critical,661,151888,46925.06,2024-10-23,VIP,0,0
C41850,Betty,Sanchez,betty.sanchez648@outlook.com,SG,N/A,Pending,High,666,109099,52894.6,2023-01-14,Platinum,0,0
C71993,Betty,White,betty.white981@outlook.com,FR,N/A,Verified,High,520,266942,28051.58,2022-12-06,Platinum,0,0
C63354,Ashley,Robinson,ashley.robinson964@proton.me,US,GA,Pending,Medium,437,292220,57181.56,2023-01-17,Standard,0,0
C34957,Amara,Lewis,amara.lewis379@icloud.com,US,FL,Verified,Low,360,88928,10862.21,2022-09-18,Standard,1,0
C22363,Sarah,Johnson,sarah.johnson865@fintechmail.io,DE,N/A,Verified,Medium,738,310725,18106.3,2021-04-22,Gold,0,0
C22704,Patricia,Scott,patricia.scott938@fintechmail.io,SG,N/A,Verified,Medium,775,263367,70735.61,2022-03-30,Gold,1,0
C96374,Liam,Flores,liam.flores303@outlook.com,SG,N/A,Pending,Medium,593,93028,18190.72,2023-08-09,Gold,1,0
C66498,William,Jackson,william.jackson139@yahoo.com,DE,N/A,Rejected,Medium,519,139868,71443.61,2019-08-05,Gold,0,0
C56438,Charles,Thomas,charles.thomas538@yahoo.com,GB,N/A,Pending,Medium,549,93040,70210.28,2019-09-16,VIP,0,0
C65519,Patricia,Rossi,patricia.rossi861@fintechmail.io,SG,N/A,Pending,Medium,678,222772,66336.54,2024-01-07,Silver,1,0
C63883,Daniel,Anderson,daniel.anderson843@gmail.com,DE,N/A,Rejected,Critical,469,279830,36554.07,2022-05-29,Gold,0,0
C71213,Liam,Clark,liam.clark716@proton.me,SG,N/A,Under Review,High,462,184114,15134.39,2021-09-01,VIP,0,0
C17100,Michael,Tanaka,michael.tanaka323@yahoo.com,GB,N/A,Pending,Low,560,170688,63297.96,2021-08-03,Standard,0,0
C98259,Nancy,Scott,nancy.scott462@yahoo.com,GB,N/A,Pending,Medium,597,94682,4370.35,2021-11-25,Silver,0,0
C95649,Donald,Chen,donald.chen602@yahoo.com,DE,N/A,Under Review,Low,448,117888,38757.91,2023-04-26,Standard,0,0
C94696,Michelle,Dubois,michelle.dubois429@proton.me,FR,N/A,Verified,High,631,61716,22801.11,2022-11-20,Gold,0,0
C22899,Sandra,Thomas,sandra.thomas518@yahoo.com,DE,N/A,Verified,Low,766,52386,16412.83,2020-05-10,Platinum,1,0
C17944,Mark,Miller,mark.miller900@fintechmail.io,IN,N/A,Rejected,Low,719,93193,43647.62,2022-11-29,Gold,0,0
C62772,Barbara,Moore,barbara.moore644@fintechmail.io,IN,N/A,Verified,Low,843,174630,12838.61,2022-12-09,VIP,0,0
C54473,Sandra,Ramirez,sandra.ramirez937@gmail.com,GB,N/A,Verified,Critical,527,36593,70095.39,2020-03-20,Silver,0,0
C24322,Christopher,Lopez,christopher.lopez772@outlook.com,GB,N/A,Pending,Low,637,129528,13458.73,2023-07-23,Gold,0,0
C42591,Aarav,Flores,aarav.flores620@yahoo.com,IN,N/A,Verified,Critical,713,127258,45803.39,2024-03-28,Standard,0,0
C35112,James,King,james.king959@outlook.com,US,MI,Under Review,Low,455,71421,48322.62,2021-06-29,Platinum,1,0
C34931,Michael,Ramirez,michael.ramirez247@proton.me,US,IL,Verified,Low,634,194474,30240.58,2023-04-24,Standard,1,0
C80292,Wei,Perez,wei.perez593@gmail.com,CA,N/A,Verified,High,704,33758,17226.72,2020-08-28,Platinum,0,0
C68800,Joshua,Sanchez,joshua.sanchez153@outlook.com,US,OH,Verified,Medium,596,217180,55220.62,2022-12-05,Gold,0,0
C28373,Anthony,Rodriguez,anthony.rodriguez796@icloud.com,DE,N/A,Rejected,Low,835,81605,74410.15,2021-08-07,Platinum,0,0
C65296,John,Silva,john.silva957@icloud.com,US,PA,Verified,Critical,793,112166,15580.64,2024-02-14,Platinum,0,0
C34050,Joshua,Patel,joshua.patel166@proton.me,DE,N/A,Verified,Medium,634,269475,27622.83,2024-07-15,Platinum,1,0
C46509,Robert,Taylor,robert.taylor234@proton.me,DE,N/A,Under Review,High,593,26507,5221.2,2020-09-15,VIP,1,0
C70637,Yuki,Brown,yuki.brown837@fintechmail.io,FR,N/A,Verified,High,472,111900,24742.01,2020-05-09,Platinum,0,0
C42742,Barbara,Gonzalez,barbara.gonzalez327@outlook.com,FR,N/A,Verified,Medium,358,170837,50410.85,2022-07-31,Gold,0,0
C19880,Robert,Torres,robert.torres267@icloud.com,DE,N/A,Verified,Medium,404,57456,54697.48,2023-09-25,Platinum,1,0
C68082,James,Ramirez,james.ramirez451@gmail.com,DE,N/A,Pending,Low,727,173420,8709.39,2022-01-19,Platinum,0,0
C82132,Wei,Hernandez,wei.hernandez235@yahoo.com,DE,N/A,Verified,Medium,657,44487,25674.76,2021-04-27,Standard,0,0
C22833,Betty,Davis,betty.davis119@outlook.com,GB,N/A,Rejected,Medium,486,281075,39719.03,2021-09-19,VIP,0,0
C16630,Margaret,Miller,margaret.miller405@outlook.com,CA,N/A,Verified,Medium,821,277424,29241.77,2020-08-20,Silver,0,0
C95477,Jennifer,Gonzalez,jennifer.gonzalez764@proton.me,CA,N/A,Verified,Medium,662,203767,65004.53,2024-07-08,Platinum,0,0
C80855,Mateo,Robinson,mateo.robinson292@gmail.com,AU,N/A,Pending,High,480,61771,72662.6,2023-11-03,Standard,0,0
C11934,Charles,Jones,charles.jones675@proton.me,DE,N/A,Under Review,Medium,844,87244,55097.56,2021-08-23,VIP,0,0
C22224,David,Sanchez,david.sanchez981@proton.me,IN,N/A,Verified,Critical,383,55874,54132.63,2021-02-04,Silver,0,0
C40982,Carlos,Lee,carlos.lee527@proton.me,IN,N/A,Verified,Medium,645,169952,35933.32,2024-07-09,Platinum,1,0
C31798,Linda,Chen,linda.chen631@icloud.com,US,OH,Rejected,Low,657,59457,42357.01,2021-02-19,Platinum,1,0
C63269,Christopher,Flores,christopher.flores909@gmail.com,AU,N/A,Rejected,Low,702,191906,73199.4,2020-12-27,Standard,0,0
C73653,Elizabeth,Patel,elizabeth.patel442@gmail.com,AU,N/A,Verified,Low,714,230224,45271.0,2022-02-15,Gold,1,0
C73092,Aarav,Anderson,aarav.anderson184@yahoo.com,FR,N/A,Under Review,Medium,707,185752,68413.49,2022-11-26,Silver,0,0
C38016,Mark,Robinson,mark.robinson665@yahoo.com,SG,N/A,Verified,Critical,404,168830,69118.07,2022-04-07,VIP,1,0
C62565,Sofia,Wright,sofia.wright44@yahoo.com,FR,N/A,Verified,Medium,605,297138,50914.92,2024-06-04,Gold,0,0
C17685,Matthew,Sanchez,matthew.sanchez429@gmail.com,SG,N/A,Pending,Low,451,125343,70933.37,2024-11-29,Gold,0,0
C31579,Mateo,Brown,mateo.brown913@fintechmail.io,FR,N/A,Pending,Medium,505,169906,30809.5,2023-05-31,Platinum,0,0
C59672,Karen,Nguyen,karen.nguyen795@gmail.com,US,AZ,Rejected,Low,689,82895,67065.5,2024-05-23,Standard,0,0
C10282,Steven,Walker,steven.walker556@gmail.com,FR,N/A,Under Review,Low,653,214321,61037.43,2019-11-13,Standard,1,0
C61173,Amara,Sanchez,amara.sanchez875@proton.me,US,NC,Verified,Critical,621,67946,61250.27,2019-07-21,Gold,1,0
C44760,Matthew,Chen,matthew.chen530@yahoo.com,US,CA,Verified,Low,424,166508,45733.24,2023-06-13,Standard,0,0
C69638,Michelle,Silva,michelle.silva128@icloud.com,US,MA,Rejected,Low,604,58507,37840.53,2024-11-03,Platinum,0,0
C47388,Lisa,Johnson,lisa.johnson667@proton.me,DE,N/A,Verified,Medium,551,213067,3252.85,2024-08-13,Standard,0,0
C65444,Amara,Rodriguez,amara.rodriguez223@yahoo.com,SG,N/A,Under Review,High,720,310573,67267.89,2020-11-11,Gold,1,0
C82845,Donald,Jones,donald.jones818@fintechmail.io,US,IL,Verified,Critical,665,186339,9867.64,2021-01-26,Platinum,0,0
C96752,Jennifer,Miller,jennifer.miller475@icloud.com,GB,N/A,Pending,Medium,465,29928,21033.02,2024-03-06,Gold,0,0
C73788,Joshua,Kim,joshua.kim251@fintechmail.io,GB,N/A,Under Review,Low,821,251256,20729.42,2020-06-19,VIP,0,0
C30289,Priya,Miller,priya.miller716@outlook.com,FR,N/A,Pending,High,454,240296,44403.8,2022-01-22,Gold,0,0
C34890,Andrew,Thompson,andrew.thompson74@proton.me,US,CA,Pending,Medium,551,141769,32760.08,2024-03-03,VIP,1,0
C48890,Wei,Walker,wei.walker250@yahoo.com,GB,N/A,Pending,Medium,615,122896,72977.7,2019-08-19,Platinum,0,0
C38534,Elizabeth,Ramirez,elizabeth.ramirez725@outlook.com,SG,N/A,Pending,Medium,667,104458,43496.42,2020-12-13,Silver,0,0
C17665,Anthony,Scott,anthony.scott123@gmail.com,IN,N/A,Rejected,High,393,57147,60901.99,2021-05-07,VIP,1,0
C85914,Barbara,Thompson,barbara.thompson844@fintechmail.io,US,VA,Under Review,Low,766,281368,38075.69,2019-12-08,Silver,0,0
C81066,Mateo,Silva,mateo.silva699@fintechmail.io,US,WA,Verified,Medium,533,86317,36586.29,2023-02-08,Standard,0,0
C17989,Donna,Allen,donna.allen761@yahoo.com,US,GA,Rejected,Critical,583,161245,52363.97,2024-07-27,VIP,1,0
C51104,Margaret,White,margaret.white693@icloud.com,GB,N/A,Verified,High,640,120516,37473.2,2021-01-11,Gold,0,0
C17492,Joseph,Martin,joseph.martin328@icloud.com,DE,N/A,Verified,Medium,553,183993,17999.2,2020-09-10,Standard,0,1
C16572,Elizabeth,Patel,elizabeth.patel819@fintechmail.io,FR,N/A,Rejected,Medium,555,232344,48821.16,2024-05-01,Standard,0,0
C86569,Anthony,Johnson,anthony.johnson732@gmail.com,US,TX,Rejected,Low,431,297726,22295.75,2020-11-16,Silver,0,0
C72493,Richard,Thomas,richard.thomas755@fintechmail.io,IN,N/A,Rejected,High,572,78488,68088.46,2024-07-03,Platinum,1,0
C75909,Aarav,Harris,aarav.harris204@icloud.com,IN,N/A,Rejected,Medium,720,228726,37223.56,2024-07-18,Platinum,0,0
C79615,Donna,Walker,donna.walker845@proton.me,US,AZ,Under Review,Medium,415,155634,6248.6,2024-05-01,Platinum,0,0
C30635,James,Gonzalez,james.gonzalez507@outlook.com,US,MA,Pending,Low,680,288249,20647.16,2019-07-23,Gold,0,0
C17455,Charles,Martin,charles.martin30@proton.me,US,NJ,Verified,Medium,764,96785,46286.08,2024-09-01,VIP,0,0
C76562,Wei,Rodriguez,wei.rodriguez392@fintechmail.io,DE,N/A,Pending,Low,452,137481,52310.98,2024-03-01,Silver,0,0
C20500,Joseph,King,joseph.king169@yahoo.com,US,GA,Under Review,High,811,241690,17404.75,2021-01-18,Gold,1,0
C34356,Linda,Wright,linda.wright636@proton.me,SG,N/A,Verified,Medium,550,91577,59265.76,2024-04-08,Platinum,0,0
C18981,Nancy,Torres,nancy.torres439@gmail.com,IN,N/A,Rejected,Critical,718,183517,33461.51,2020-07-14,Standard,0,0
C87992,Joseph,Rodriguez,joseph.rodriguez866@outlook.com,IN,N/A,Under Review,Low,518,231731,43035.96,2024-04-02,Platinum,1,1
C18907,Mateo,Perez,mateo.perez967@outlook.com,GB,N/A,Verified,Medium,605,90878,7921.82,2021-07-05,VIP,0,1
C98501,Yuki,Perez,yuki.perez243@gmail.com,SG,N/A,Rejected,Medium,495,61408,68680.72,2021-04-22,Platinum,1,0
C40828,Mary,King,mary.king814@yahoo.com,FR,N/A,Verified,Critical,829,77643,26283.24,2021-04-11,Silver,0,0
C62923,Ashley,Young,ashley.young606@gmail.com,CA,N/A,Under Review,Critical,618,182751,35245.06,2021-11-13,Platinum,1,0
C25713,Joshua,Anderson,joshua.anderson184@outlook.com,US,CA,Under Review,High,837,233192,73207.48,2020-08-08,Platinum,0,0
C84668,Sarah,Sanchez,sarah.sanchez168@gmail.com,US,IL,Verified,High,525,180718,55532.6,2024-09-15,Platinum,1,0
C42271,Emily,Thomas,emily.thomas508@gmail.com,GB,N/A,Verified,High,450,247074,29473.13,2022-05-23,Platinum,0,0
C85880,Aarav,Miller,aarav.miller926@fintechmail.io,CA,N/A,Rejected,Critical,533,58267,25867.08,2022-04-08,Gold,0,0
C87924,Charles,Harris,charles.harris519@outlook.com,DE,N/A,Pending,Medium,376,170673,38896.52,2023-12-12,Gold,0,0
C15209,James,Flores,james.flores894@icloud.com,DE,N/A,Verified,Low,558,233001,59445.96,2021-04-15,Standard,0,0
C91183,Thomas,Scott,thomas.scott77@proton.me,GB,N/A,Under Review,High,798,107089,23354.98,2021-11-22,VIP,0,0
C20745,James,Smith,james.smith495@gmail.com,IN,N/A,Pending,Low,516,47509,1102.33,2023-06-25,Platinum,1,0
C64948,Lisa,Thomas,lisa.thomas286@outlook.com,US,NY,Verified,High,623,269553,3338.3,2022-06-27,Gold,0,0
C96163,Emily,Muller,emily.muller187@outlook.com,AU,N/A,Verified,Medium,462,101631,57489.63,2022-04-12,Standard,0,0
C86503,John,Lee,john.lee634@gmail.com,GB,N/A,Rejected,Critical,384,253339,16671.94,2023-10-16,Standard,0,0
C84085,Donna,Brown,donna.brown33@yahoo.com,GB,N/A,Rejected,Critical,424,23518,72867.87,2022-09-03,Standard,0,0
C78522,Aarav,Lee,aarav.lee334@yahoo.com,AU,N/A,Under Review,Medium,388,81753,65220.75,2020-08-22,Standard,0,0
C51467,Kimberly,Flores,kimberly.flores408@yahoo.com,CA,N/A,Pending,Low,574,42297,19537.7,2021-01-09,Standard,0,0
C44179,Matthew,Harris,matthew.harris72@yahoo.com,US,FL,Verified,Critical,369,275174,18905.47,2021-11-03,Gold,0,0
C36772,Nancy,Tanaka,nancy.tanaka287@fintechmail.io,SG,N/A,Rejected,Critical,634,189504,49736.13,2024-02-25,Gold,0,0
C97782,Margaret,Robinson,margaret.robinson159@gmail.com,FR,N/A,Verified,Low,656,100081,49765.56,2022-06-03,Silver,0,0
C51180,Sofia,Nguyen,sofia.nguyen198@yahoo.com,US,PA,Verified,High,613,183406,63640.66,2023-08-21,Standard,0,0
C41285,John,Smith,john.smith143@outlook.com,SG,N/A,Verified,Medium,830,43216,10669.02,2024-05-28,Gold,0,0
C44814,Sofia,Ramirez,sofia.ramirez364@gmail.com,US,MI,Verified,Low,458,130388,14390.94,2022-04-06,Gold,1,0
C61876,Patricia,Nguyen,patricia.nguyen395@icloud.com,US,VA,Verified,Critical,836,147534,34663.27,2023-06-05,Silver,1,0
C27154,Aarav,Hernandez,aarav.hernandez742@icloud.com,CA,N/A,Rejected,Medium,368,193476,39080.38,2023-08-10,Standard,1,0
C94607,John,Clark,john.clark509@proton.me,SG,N/A,Pending,Low,698,176423,44887.61,2021-05-16,Standard,1,0
C49321,William,Sanchez,william.sanchez694@gmail.com,DE,N/A,Verified,Critical,486,133000,62574.3,2022-03-19,VIP,0,0
C69929,John,Harris,john.harris99@fintechmail.io,SG,N/A,Verified,Low,393,112321,29480.11,2020-07-25,VIP,1,0
C51441,Barbara,Muller,barbara.muller729@yahoo.com,FR,N/A,Pending,Critical,485,94121,72105.7,2022-10-28,Gold,0,0
C19508,Mark,Sharma,mark.sharma121@icloud.com,GB,N/A,Under Review,High,394,63401,67134.19,2023-06-27,Platinum,0,0
C11220,Betty,Thompson,betty.thompson839@fintechmail.io,AU,N/A,Verified,Medium,588,264221,17879.24,2023-07-29,Platinum,0,0
C70068,Joshua,Chen,joshua.chen675@outlook.com,SG,N/A,Pending,Low,849,41428,35889.25,2021-11-29,VIP,0,0
C91416,Robert,Wright,robert.wright559@gmail.com,US,MA,Pending,Medium,631,144106,32197.02,2024-04-27,Platinum,0,0
C83792,Steven,Martin,steven.martin314@yahoo.com,US,NC,Under Review,Low,783,137012,33861.42,2022-06-28,VIP,0,0
C23104,Anthony,Tanaka,anthony.tanaka482@fintechmail.io,CA,N/A,Pending,High,658,191530,64359.8,2024-06-15,Platinum,1,0
C19602,Wei,Moore,wei.moore265@fintechmail.io,DE,N/A,Verified,Medium,848,79473,38166.93,2021-01-17,Standard,0,0
C80468,Liam,Martin,liam.martin776@icloud.com,GB,N/A,Under Review,Medium,515,94850,37513.89,2024-02-05,Standard,0,0
C37938,Amara,Hernandez,amara.hernandez846@icloud.com,CA,N/A,Verified,Low,818,217500,52607.7,2021-05-27,Standard,0,0
C76307,Christopher,Johnson,christopher.johnson375@proton.me,FR,N/A,Under Review,Low,798,61404,45002.3,2023-08-16,Silver,0,0
C27361,Kimberly,Wright,kimberly.wright890@proton.me,US,WA,Verified,Medium,658,149563,59743.14,2021-02-23,Platinum,1,0
C55745,Elizabeth,Thompson,elizabeth.thompson43@outlook.com,US,MA,Under Review,Low,762,311175,2192.59,2023-06-04,Platinum,0,0
C19016,Carlos,Robinson,carlos.robinson577@gmail.com,IN,N/A,Verified,High,510,196071,34950.09,2023-07-07,Standard,0,0
C42018,Priya,Hill,priya.hill291@yahoo.com,GB,N/A,Verified,Medium,721,216135,21185.77,2022-09-04,Platinum,0,0
C58434,Sandra,Jackson,sandra.jackson374@fintechmail.io,IN,N/A,Rejected,Medium,480,79787,20659.26,2019-12-30,Silver,0,0
C47353,Linda,Hernandez,linda.hernandez428@gmail.com,AU,N/A,Rejected,Low,642,204922,4838.09,2022-07-23,VIP,0,0
C30676,Emily,Jackson,emily.jackson392@fintechmail.io,IN,N/A,Verified,Medium,523,68716,25864.22,2022-03-07,Gold,0,0
C67433,David,Wilson,david.wilson665@proton.me,SG,N/A,Under Review,Medium,379,220250,62939.33,2020-03-29,Gold,0,1
C81200,Mateo,Flores,mateo.flores213@gmail.com,SG,N/A,Verified,High,639,195343,37841.7,2022-02-11,Silver,0,0
C49651,Aarav,Thomas,aarav.thomas315@outlook.com,SG,N/A,Pending,Medium,455,271126,74228.17,2022-06-05,VIP,0,0
C90173,Richard,Moore,richard.moore581@fintechmail.io,FR,N/A,Pending,Medium,766,231196,63085.43,2022-08-24,Platinum,1,0
C95717,Priya,Rodriguez,priya.rodriguez324@fintechmail.io,IN,N/A,Under Review,Medium,599,280502,40461.18,2022-10-23,Standard,1,0
C79329,Priya,Jones,priya.jones316@icloud.com,US,TX,Rejected,Low,439,102978,20182.57,2019-11-13,Gold,0,0
C11025,Daniel,Martin,daniel.martin654@gmail.com,AU,N/A,Verified,Low,685,197316,15788.56,2021-09-16,Gold,1,0
C97538,Daniel,Walker,daniel.walker39@outlook.com,DE,N/A,Verified,Low,651,78386,39679.07,2019-10-24,VIP,0,0
C82692,Liam,Lewis,liam.lewis887@proton.me,GB,N/A,Under Review,Critical,696,60120,21821.26,2020-05-08,Silver,0,0
C49240,Yuki,Allen,yuki.allen61@fintechmail.io,IN,N/A,Verified,Critical,549,172321,12102.9,2023-08-27,Standard,0,0
C96951,Elizabeth,Wilson,elizabeth.wilson275@gmail.com,FR,N/A,Verified,Medium,479,57548,42027.82,2022-12-29,VIP,0,0
C23577,Jessica,Tanaka,jessica.tanaka848@icloud.com,US,NC,Verified,Low,362,78384,59318.73,2021-12-30,VIP,0,0
C27601,Mary,Harris,mary.harris831@gmail.com,US,NY,Rejected,High,477,115395,38344.97,2022-08-02,Gold,0,0
C44664,Yuki,Miller,yuki.miller203@proton.me,US,OH,Verified,Low,664,301568,62762.32,2020-01-13,Platinum,0,0
C25129,Andrew,Hernandez,andrew.hernandez190@gmail.com,IN,N/A,Verified,Critical,621,41517,4747.07,2022-07-13,Platinum,0,0
C24029,Ashley,Muller,ashley.muller104@fintechmail.io,FR,N/A,Pending,Critical,826,186697,2371.75,2020-01-02,Gold,1,0
C30374,Steven,Torres,steven.torres495@outlook.com,GB,N/A,Rejected,Low,433,188047,29510.4,2023-03-08,VIP,0,0
C45697,Margaret,Martinez,margaret.martinez832@outlook.com,GB,N/A,Verified,Critical,841,126927,3231.94,2020-09-09,Gold,1,1
C46930,Kimberly,Tanaka,kimberly.tanaka964@icloud.com,DE,N/A,Verified,High,377,318831,40863.79,2023-08-18,Silver,1,0
C89276,Lisa,Rossi,lisa.rossi196@outlook.com,US,TX,Rejected,Low,834,247447,37911.71,2020-05-05,Platinum,1,0
C37607,Lisa,Hernandez,lisa.hernandez560@icloud.com,SG,N/A,Verified,Low,624,274305,62744.6,2020-10-31,VIP,0,0
C54942,Paul,Flores,paul.flores76@proton.me,US,IL,Rejected,Medium,557,71002,8154.29,2023-01-26,Gold,1,0
C36685,Jessica,Scott,jessica.scott935@outlook.com,US,IL,Verified,Medium,617,153630,48829.0,2019-07-20,Standard,0,0
C93130,Donna,Wright,donna.wright239@gmail.com,IN,N/A,Under Review,Low,754,277420,67839.02,2024-04-27,Standard,0,0
C44600,Elizabeth,Ramirez,elizabeth.ramirez747@fintechmail.io,AU,N/A,Pending,Medium,489,95920,40155.53,2022-12-12,VIP,0,0
C76244,Ashley,Perez,ashley.perez602@fintechmail.io,FR,N/A,Verified,Medium,395,66635,17450.39,2023-11-04,Gold,0,0
C74032,Anthony,Young,anthony.young302@fintechmail.io,IN,N/A,Under Review,Medium,706,134065,4288.06,2020-10-19,Gold,0,0
